	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	PRICE
111.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.5415370358224653	0.46613503596281913	-0.2989433677602279	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	-6.201872560961501e-16	0.033362921583304866
112.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.14244102298166886	0.8661871426089259	-0.2991971915606962	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	0.41801165925997624	-0.40241558109482134
113.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.2315160682416471	0.9546942458492149	1.694464316187324	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	0.43928703596363383	-0.41331004366177465
114.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.3121314723316833	0.5581824233327201	-0.29927308025636223	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	0.3502577672960203	-0.4350989687956809
115.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.1499054122492648	0.6997937885171824	-0.2991112783520835	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	-0.1279472383046553	-0.4568878939295871
116.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.2733166481401844	0.14396918016816734	-0.298902173277338	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	0.4000094174338046	-0.14094847948794578
118.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.12203835898357328	0.1652108849458365	-0.2991000007750186	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	-0.1964648617400251	-0.2281041800235711
119.0	-0.44273765374028734	-0.49108053445278155	-0.1668704833902619	-0.2709873156994237	0.37441402081337766	0.05187309986817141	-0.11447156129347648	-0.2988793831736859	-0.41330447216786736	0.13296373328761582	-0.31166925014488167	0.3803706081688896	-0.34794326826005556
120.0	-1.333590341630663	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	-2.797100161971266	0.04484122453904374	-0.2992721404582735	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.3547310516285839	-0.05379277895232046
121.0	-1.333590341630663	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	0.18772498453841757	0.5546421392031081	-0.2993193653122329	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.22947909031679428	-0.23899864259052403
122.0	-0.44273765374028734	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	0.16632706863797586	0.8661871426089259	-0.2994059050529047	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.23406147914527398	-0.2172097174566178
123.0	-0.44273765374028734	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	0.11407634376480427	1.0113387919229997	-0.29951750607594313	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.1491781813224758	-0.5658325195991187
124.0	-0.44273765374028734	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	0.12552174064178473	0.9688553823676608	-0.29946902815786536	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.24813595911846315	-0.40241558109482134
125.0	-0.44273765374028734	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	0.17876771741730244	0.7068743567764056	-0.2994795225698563	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.3096708948151961	-0.11915955435403955
126.0	0.44811503415008835	-0.49108053445278155	2.110112793369958	-0.2709873156994237	0.5264670307285773	-0.006846762370250008	0.9617748141084376	-0.29966411457778713	-0.8700300367424758	-1.3070868167099354	0.2939404092894405	0.028945026822830816	-0.7401439206703694
127.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.032963313723595025	0.9759359506268841	-0.2996397581439872	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.3870259824197776	-0.6856716078356035
128.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.4002112656893154	1.0750639062560077	-0.2996208055491975	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.43928703596363383	-0.48957128163044666
129.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.005096260457903501	0.9299122569419339	-0.29948970371581773	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.43928703596363383	-0.8926663966077134
130.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.41364716637098814	1.0786041903856196	-0.2993811570365678	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.4189935997232223	-0.35883773082700887
132.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.3708513345701047	1.0432013490895038	-0.29921755385261894	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.3177446275129945	0.0551518467172111
133.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.09715706142492013	0.9546942458492149	-0.29910595282958063	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.34971224481643925	-0.4459934313626342
134.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.06481137459867105	1.0609027697375617	1.5362649712487533	-0.6416672544551716	0.16247296586953286	1.2722329360679594	-1.0242406722561848	-0.7510383832373224
135.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.3524391743767014	1.0538222014783385	-0.29938726572414465	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.4149567333743231	-0.47867681906349335
136.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.15687217556568767	0.887428847386595	-0.29949988486177914	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.23580715107993333	-0.5549380570321658
137.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.41165666256629585	1.0609027697375617	-0.2995915934919391	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.40851956811526735	-0.5876214447330249
138.0	-0.44273765374028734	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.11457396971597733	1.0538222014783385	-0.2997335030033394	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.3862622509483643	-1.001611022277245
139.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.2608759993608578	1.0432013490895038	-0.299733424686832	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.43928703596363383	-0.5113602067643529
140.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	0.27232139623783824	0.8909691315162064	-0.2997779084630326	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.3430568705655513	-0.925349784308573
141.0	0.44811503415008835	-0.49108053445278155	1.5627050490848928	-0.2709873156994237	0.7187693667978003	-0.3024365773670494	1.1175473158113465	-0.29991300443828955	-0.6416672544551716	0.16247296586953286	1.2722329360679594	0.43928703596363383	-0.8817719340407603
142.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	1.8233897623582211	-0.11134821211659321	1.1175473158113465	-0.30000526128400123	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.43928703596363383	-0.9907165597102918
143.0	1.3389677220404639	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.07900252529034413	1.1175473158113465	-0.2999346197943306	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.43928703596363383	-0.7510383832373224
144.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.36016118770312466	1.039661064959892	-0.29998623037270417	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.43928703596363383	-1.1650279607815424
145.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-2.796970779223961	1.1175473158113465	-0.2999289026892908	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-2.004544568063183	-0.9471387094424791
146.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	0.0006176268973459351	1.1175473158113465	-0.29985254409458034	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-2.044258604576677	-0.7510383832373224
147.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.3487157908261442	0.9653150982380495	-0.2998962447057069	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.3826618025831295	-0.859983008906854
148.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.21933304352114785	0.8980496997754296	-0.29984236294861893	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.003850992762106202	-0.5113602067643529
149.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.014808777589019015	0.9369928252011571	-0.2998454172924074	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.05222871813881707	-0.7728273083712287
150.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	0.246444846776839	1.0219596443118342	0.9661207974107355	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.17634520080560803	-0.10826509178708624
151.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.11085058616542015	1.1175473158113465	-0.29979380671403383	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.16406082645291534	-0.315259880559196
152.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	1.8233897623582211	-0.3059199590252608	0.6927132202579592	-0.2997792398436583	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.1457312711389954	-0.7837217709381818
153.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	0.04092532894236403	1.064443053867173	-0.2997690586976969	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-1.0330781364253965	-0.33704880569310264
154.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	1.8233897623582211	0.24992822843505044	0.9759359506268841	-0.299670223265364	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.38859787904844184	-0.5985159072999783
155.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	1.8233897623582211	0.2613736253120309	0.5015378772589347	-0.2996732776091524	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-2.9308417383916647	-0.7510383832373224
156.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-0.17653721172026446	0.9051302680346528	-0.2996804044113254	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-2.9240772596448608	-1.0233999474111513
157.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.6549957526899236	1.025499928441446	-0.29957005645240536	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.07411428813213475	2.0488384964696382
158.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.21857779351114748	1.1175473158113465	-0.29966403626127974	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.02997140097191401	0.1967798600876022
159.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	1.8233897623582211	-2.796781681362515	1.1175473158113465	-0.2996573010416438	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.08371548377275972	0.08783523441807065
160.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	0.6337985671393065	-2.7969110641098203	0.8555662902200908	-0.29963184817674027	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.19330083135845524	0.49093034939533736
161.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.926699522030416	0.7918411758870828	-0.29949675220148336	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.19412923363994752	2.996656739794563
162.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	0.6337985671393065	1.0824564447475846	1.0538222014783385	-0.29944208727932137	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.3597498584407292	2.996656739794563
163.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	3.6902096226127403	0.6337985671393065	1.3675961147697497	0.9015899839050415	1.392162597641342	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.3470937369144505	2.996656739794563
164.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.11308109186245814	0.8272440171831984	1.5957855168692057	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.4197573311946356	0.02246845901635156
166.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	1.1456549405465637	0.9830165188861073	-0.2994380148209368	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	0.13815862723494035	2.996656739794563
167.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.1245264887394386	0.38116821685214197	-0.29914041209283454	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-1.4077429754016044	0.14230754725283642
168.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.34447715915793237	0.9794762347564954	-0.29939564559043597	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.6496849377758929	0.14230754725283642
169.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.3857801131052966	0.9476136775899917	-0.29926838126591854	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.290185623732035	-0.02110939125146091
170.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	0.12353123683709247	0.926371972812322	-0.29914041209283454	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.7020550958156652	-0.5549380570321658
171.0	0.44811503415008835	-0.49108053445278155	1.2263986955480568	-0.2709873156994237	0.6337985671393065	-2.797095185711754	1.0219596443118342	-0.2991695458335857	-0.5274858633115195	-0.03818981568750297	-1.7558153611036498	-0.09281559061964133	-0.3697321933939618
172.0	-0.44273765374028734	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	-0.027249426368345587	0.710414640906017	-0.2990071173972477	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.43928703596363383	0.06604630928416441
173.0	-0.44273765374028734	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	0.39274687642171946	0.5546421392031081	-0.2989678025105353	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.424012406535367	0.12051862211893019
174.0	-0.44273765374028734	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	0.11556922161832346	0.009438383242928134	-0.29892425853242344	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.3992456859623913	0.011573996449398634
175.0	-1.333590341630663	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	0.4574382500742177	-1.2509027668987875	-0.29858718428459396	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.37447896538941494	0.7523974510022129
176.0	-1.333590341630663	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	-2.79702551807859	-0.7517227046235574	-0.29825621872434127	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.3992456859623913	0.07694077185111733
177.0	-1.333590341630663	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	0.34248665535324013	0.17583173733467158	-0.29844214211289777	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.42510345149452916	0.22946324778846175
178.0	-1.333590341630663	-0.49108053445278155	-1.0345699929485044	-0.2709873156994237	-2.0695697847324297	-2.796607512279605	0.21123457863078718	-0.29875713110564184	-0.5274858633115195	-0.6696873929405275	-0.8706935511611784	0.377861204762817	0.8068697638369787
179.0	-1.333590341630663	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	-2.796547797165464	-0.35521088210706275	1.9145337019682072	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.43928703596363383	1.6021655312245595
180.0	-1.333590341630663	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	1.0640442845541813	0.5263198661662157	1.845615175460315	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.4246670335108642	1.885421557965341
181.0	-1.333590341630663	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	-2.5421214504871433e-16	0.2573926177026464	-0.2206800851818233	-0.2990057077001146	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.43928703596363383	1.493220905555028
182.0	-0.44273765374028734	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	0.7604924543386129	0.8414051537016448	-0.29892527664701957	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.40895598609893236	1.678426769193231
183.0	-0.44273765374028734	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	0.4658978912441597	0.9617748141084376	1.928630673299367	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.43928703596363383	1.0901257905777608
184.0	-0.44273765374028734	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	-0.011325395930807574	0.7564383345909672	-0.2987002733212728	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.37491538337307995	0.42556357399361827
185.0	-1.333590341630663	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	0.26187125126320393	0.012978667372539493	-0.29847174575269325	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.3324737344616809	0.7741863761361195
186.0	-1.333590341630663	-0.49108053445278155	-1.2660535869413911	-0.2709873156994237	0.11055732713700181	1.0968875973316035	-0.5251445203284175	-0.29853479054114646	-0.7558486455988237	-1.2775775841280184	-0.31166925014488167	0.39269941620741944	2.996656739794563
187.0	-1.333590341630663	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.5748779745510605	-0.9676800365298626	-0.2980731930465584	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.40622837370102755	1.035653477742995
188.0	-0.44273765374028734	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.46241450958594826	-1.39251413208325	-0.2974638123025153	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.2858861147054658	0.7959753012700258
189.0	-0.44273765374028734	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.7754212328738048	-1.045566287381317	-0.2974638123025153	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.43928703596363383	1.3515928921846365
190.0	-0.44273765374028734	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.6589767602993081	-1.6615757259337285	-0.29596553919953517	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.2295881948127104	1.580376606090653
191.0	-1.333590341630663	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.5534800586506188	-1.3323293018798534	-0.29596553919953517	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.3608409033998908	0.8722365392386978
192.0	-0.44273765374028734	1.4273502346365563	-1.1233781642287943	-0.2709873156994237	-0.11752218773579765	0.7719378512155934	-1.4916420877123737	-0.29596553919953517	-0.5274858633115195	-0.06769904826942001	-1.522888569013526	0.3693510540813542	1.515009830688934
193.0	-1.333590341630663	2.066827157666336	-1.1976276189057582	-0.2709873156994237	-0.2785194923518914	-2.796637369836675	-2.0722486849686694	-0.2961693187517778	-0.9842114278861278	-0.8526446349484131	-1.3365471353414269	0.40077314890521787	0.9376033146404169
194.0	-1.333590341630663	2.066827157666336	-1.1976276189057582	-0.2709873156994237	-0.2785194923518914	0.4863005552422553	-1.7571633974332408	-0.2961693187517778	-0.9842114278861278	-0.8526446349484131	-1.3365471353414269	0.21889595421292324	0.7197140633013538
195.0	-1.333590341630663	2.919463055039375	-1.5572279190079155	-0.2709873156994237	-0.18460439799250336	1.1187831391832181	-1.2898458923245146	-0.29661666264202	-0.6416672544551716	-0.9116631001122472	-1.8955714363577236	0.41015613555401065	2.996656739794563
196.0	-1.333590341630663	2.919463055039375	-1.4029055230126577	-0.2709873156994237	-0.26510305030055026	0.8261790798934573	-1.215499925602672	5.423113233279085	-0.8700300367424758	-0.4749264578998751	-2.7341078878821694	0.43928703596363383	1.1772814911133858
197.0	-1.333590341630663	2.919463055039375	-1.4029055230126577	-0.2709873156994237	-0.26510305030055026	0.736606408682306	-1.1269928223623829	5.423113233279085	-0.8700300367424758	-0.4749264578998751	-2.7341078878821694	-0.025389012143433712	0.8504476141047915
198.0	-1.333590341630663	2.919463055039375	-1.4029055230126577	-0.2709873156994237	-0.26510305030055026	0.8197099425282074	-1.0668079921589864	5.423113233279085	-0.8700300367424758	-0.4749264578998751	-2.7341078878821694	0.38800792288302305	1.3189095044837773
199.0	-1.333590341630663	3.5589399780691546	-1.4101848813143207	-0.2709873156994237	-0.2695751976509973	0.6709197831274616	-1.8810733419696455	-0.2950464166687436	-0.7558486455988237	-0.044091662203886384	-0.6843521174890801	0.43928703596363383	1.3515928921846365
200.0	-1.333590341630663	3.5589399780691546	-1.4101848813143207	-0.2709873156994237	-0.2695751976509973	0.7505399353151517	-1.9306373197842073	-0.2950464166687436	-0.7558486455988237	-0.044091662203886384	-0.6843521174890801	0.3018153711092305	1.1337036408455734
201.0	-1.333590341630663	3.026042542211005	-1.328656068335694	-0.2709873156994237	-0.2159094294456327	0.2663498848237615	-1.0632677080293749	-0.2961298472320506	-0.8700300367424758	-0.36279137408859036	-1.7558153611036498	0.40513732874186537	0.17499093495369597
202.0	-1.333590341630663	3.026042542211005	-1.328656068335694	-0.2709873156994237	-0.2159094294456327	-2.796234292816225	-1.8669122054511988	-0.2961298472320506	-0.8700300367424758	-0.36279137408859036	-1.7558153611036498	0.42270315258437263	2.1577831221391697
203.0	-1.333590341630663	3.5589399780691546	-1.2340244104140736	-0.2709873156994237	-2.0699897193686367	1.107835368257411	-1.2473624827691758	3.707198556247359	-0.6416672544551716	-1.0946203421201328	-1.7558153611036498	0.39433598364616207	2.833239801290266
204.0	-1.333590341630663	3.5589399780691546	-1.2340244104140736	-0.2709873156994237	-2.0699897193686367	1.1979056654197353	-1.2933861764541263	3.707198556247359	-0.6416672544551716	-1.0946203421201328	-1.7558153611036498	0.3700056810568514	2.996656739794563
205.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	-0.2709873156994237	0.11502947448744887	0.13149325205586146	-1.633253452896836	-0.2979503927629625	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.43928703596363383	0.011573996449398634
207.0	0.44811503415008835	-0.49108053445278155	-0.08242992709096982	-0.2709873156994237	0.11502947448744887	0.07774964932917068	0.15104974842739055	-0.29762968666517864	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.3577859775142377	0.0006795338824453236
208.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	3.6902096226127403	0.11502947448744887	0.21758254160880136	-0.33042889319978175	-0.297720298864235	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.2693022313262046	0.20767432265455513
209.0	0.44811503415008835	-0.49108053445278155	-0.08242992709096982	3.6902096226127403	0.11502947448744887	-0.1407081432358039	1.1175473158113465	2.733724369323381	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.43928703596363383	-0.27168203029138355
210.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	3.6902096226127403	0.11502947448744887	-2.7970553756356606	0.837864869572033	-0.2980038829375135	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.39946389495422346	-0.08647616665318
211.0	0.44811503415008835	-0.49108053445278155	-0.08242992709096982	3.6902096226127403	0.11502947448744887	-0.11085058616542015	0.7139549250356284	2.5692597037931835	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.42117568964154606	-0.34794326826005556
212.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	3.6902096226127403	0.11502947448744887	0.0896926721573242	-0.5180639520691945	-0.29817970349661604	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.3742607563975828	-0.010214928684507987
213.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	-0.2709873156994237	0.11502947448744887	0.3723442124236239	-1.2792250399356802	-0.2979503927629625	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.3182901499925756	0.6107694376318222
214.0	0.44811503415008835	-0.49108053445278155	-0.08242992709096982	-0.2709873156994237	0.11502947448744887	-0.10686957855603564	-2.0757889690982814	-0.2982306875429304	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	-0.08408723094634572	0.1314130846858831
215.0	-0.44273765374028734	-0.49108053445278155	-0.08242992709096982	-0.2709873156994237	0.11502947448744887	0.27630240384722277	-0.9216563428449124	-0.2979503927629625	-0.6416672544551716	-0.7818224767518123	0.06101361719931672	0.4036098657990388	0.27304109805627425
216.0	-1.333590341630663	-0.49108053445278155	0.3980077208187955	3.6902096226127403	-2.0693908988384115	0.13000037420234228	-0.44017770121774014	-0.2986030042190878	-0.5274858633115195	-0.7877243232681956	-0.9638642679972292	0.3945541926379949	0.08783523441807065
217.0	-1.333590341630663	-0.49108053445278155	0.3980077208187955	-0.2709873156994237	-2.0693908988384115	0.5052103413868317	0.5900449804992237	-0.2983610062112362	-0.5274858633115195	-0.7877243232681956	-0.9638642679972292	0.39433598364616207	0.6761362130335409
218.0	-0.44273765374028734	-0.49108053445278155	0.3980077208187955	3.6902096226127403	-2.0693908988384115	0.16135080912624525	0.8980496997754296	-0.2987774933975646	-0.5274858633115195	-0.7877243232681956	-0.9638642679972292	0.43928703596363383	-0.10826509178708624
219.0	-0.44273765374028734	-0.49108053445278155	0.3980077208187955	3.6902096226127403	-2.0693908988384115	0.3713489605212778	0.848485721960868	-0.2984062731525107	-0.5274858633115195	-0.7877243232681956	-0.9638642679972292	0.4048100152541171	0.0551518467172111
220.0	0.44811503415008835	-0.49108053445278155	-0.7215575859769907	3.6902096226127403	0.19552812679549572	0.6589767602993081	0.710414640906017	-0.2987991087536057	-0.18494168988056317	-0.6047670812603101	-0.4980106838169817	0.38255269808721337	0.4582469616944778
221.0	0.44811503415008835	-0.49108053445278155	-0.7215575859769907	3.6902096226127403	0.19552812679549572	0.26734513672610766	0.8095425965351406	2.0860468531639844	-0.18494168988056317	-0.6047670812603101	-0.4980106838169817	0.42117568964154606	-0.08647616665318
222.0	0.44811503415008835	-0.49108053445278155	-0.7215575859769907	3.6902096226127403	0.19552812679549572	0.6231476918148476	0.3280639549079686	-0.29847769780725525	-0.18494168988056317	-0.6047670812603101	-0.4980106838169817	0.36826000912219203	0.5454026622301031
223.0	0.44811503415008835	-0.49108053445278155	-0.7215575859769907	-0.2709873156994237	0.19552812679549572	0.49326731855867817	0.43781276292592675	-0.29847769780725525	-0.18494168988056317	-0.6047670812603101	-0.4980106838169817	0.43928703596363383	0.8286586889708853
